date,title,link,link_opt,content
14 Mac 2019,Biasiswa Bank Negara Malaysia Sesi Akademik 2019/2020 Membentuk Bakat Terunggul,https://www.bnm.gov.my/-/biasiswa-bank-negara-malaysia-sesi-akademik-2019/2020-membentuk-bakat-terunggul-1,https://www.bnm.gov.my/c/portal/update_language?p_l_id=182&redirect=/-/biasiswa-bank-negara-malaysia-sesi-akademik-2019/2020-membentuk-bakat-terunggul-1&languageId=ms_MY,"









Reading:
Biasiswa Bank Negara Malaysia Sesi Akademik 2019/2020 Membentuk Bakat Terunggul

  Share:




    Shares
  




















Biasiswa Bank Negara Malaysia Sesi Akademik 2019/2020 Membentuk Bakat Terunggul
Tarikh Siaran:   14 Mac 2019





Permohonan dalam talian untuk Biasiswa Bank Negara Malaysia 2019 / 2020 akan dibuka mulai 16 Mac 2019.
Untuk maklumat lanjut tentang syarat-syarat kelayakan, bidang pembelajaran dan cara memohon, sila layari laman yang berikut: bnm.my/scholarship2019.
 
© 2024 Bank Negara Malaysia. All rights reserved.





"
08 Mac 2019,Tindakan Penguatkuasaan Terhadap Pengendali Perniagaan Perkhidmatan Wang Haram di Kedah dan Perlis,https://www.bnm.gov.my/-/tindakan-penguatkuasaan-terhadap-pengendali-perniagaan-perkhidmatan-wang-haram-di-kedah-dan-perlis-1,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/tindakan-penguatkuasaan-terhadap-pengendali-perniagaan-perkhidmatan-wang-haram-di-kedah-dan-perlis-1&languageId=ms_MY,"









Reading:
Tindakan Penguatkuasaan Terhadap Pengendali Perniagaan Perkhidmatan Wang Haram di Kedah dan Perlis

  Share:




    Shares
  




















Tindakan Penguatkuasaan Terhadap Pengendali Perniagaan Perkhidmatan Wang Haram di Kedah dan Perlis
Tarikh Siaran:   08 Mac 2019





Pada 7 Mac 2019, Bank Negara Malaysia (BNM) telah membuat pertuduhan terhadap empat individu di Mahkamah Sesyen Alor Setar dan Kangar kerana menjalankan aktiviti penukaran wang tanpa lesen di bawah seksyen 7 (1) Akta Perniagaan Perkhidmatan Wang 2011 (MSBA), yang merupakan kesalahan di bawah seksyen 4(1) MSBA.
Dua daripada tertuduh mengaku bersalah atas pertuduhan itu dan dijatuhi hukuman denda dan penjara seperti yang berikut:
Mahkamah Sesyen Alor Setar

Lee Boon Kian (KP: 600422-02-5187): Didenda sebanyak RM60,000 (penjara 12 bulan jika gagal membayar denda) untuk kesalahan di bawah seksyen 4(1) MSBA. Di samping itu, beliau juga didenda sebanyak RM30,000 (penjara 6 bulan jika gagal membayar denda) kerana menggunakan perkataan 'perniagaan perkhidmatan wang' tanpa mendapat kelulusan, iaitu suatu kesalahan di bawah seksyen 23 (1) MSBA.
Lee Ai Choo (KP: 681231-02-5480): Didenda sebanyak RM60,000 (penjara 12 bulan jika gagal membayar denda).

Di Mahkamah yang sama, tertuduh yang lain, Kok Eng Huat (KP: 561227-02-5545) menuntut dibicarakan dan Mahkamah menetapkan ikat jamin sebanyak RM30,000 dengan satu penjamin. Tarikh sebutan seterusnya ditetapkan pada 28 Mac 2019.
Mahkamah Sesyen Kangar

Tertuduh, Chin Foh Lean (KP: 501227-02-5284) menuntut dibicarakan dan Mahkamah menetapkan ikat jamin RM50,000 dengan satu penjamin. Tarikh sebutan seterusnya ditetapkan pada 9 April 2019.

Mata wang asing yang dijumpai di dalam premis itu juga dirampas untuk siasatan lanjut di bawah Seksyen 4(1) Akta Pencegahan Pengubahan Wang Haram, Pencegahan Pembiayaan Keganasan dan Hasil daripada Aktiviti Haram 2001.
Premis yang dikendalikan oleh individu-individu tersebut di atas di Bukit Kayu Hitam, Kedah dan Padang Besar, Perlis diserbu pada 3 Mac 2019 dengan kerjasama Polis Diraja Malaysia. Serbuan ini merupakan sebahagian daripada tindakan penguatkuasaan yang berterusan oleh BNM untuk melindungi orang ramai daripada kemungkinan kerugian kewangan apabila berurusan dengan entiti tidak berlesen. Oleh itu, orang ramai dinasihati untuk tidak berurusan atau melakukan apa-apa urus niaga penukaran wang atau pengiriman wang dengan pengendali perniagaan perkhidmatan wang haram dan ejen-ejen mereka.
Mana-mana orang yang menjalankan urus niaga dengan pengendali perniagaan perkhidmatan wang haram melakukannya dengan risiko akan mengalami kerugian kewangan, dan tindakan undang-undang yang wajar akan diambil terhadapnya oleh pihak berkuasa yang berkenaan. Orang ramai dinasihati merujuk senarai pengendali perniagaan perkhidmatan wang berlesen melalui laman sesawang BNM (www.bnm.gov.my).
 
© 2024 Bank Negara Malaysia. All rights reserved.





"
14 Feb 2019,Tindakan Penguatkuasaan Terhadap Pengendali Perniagaan Perkhidmatan Wang Secara Haram di Kuala Lumpur,https://www.bnm.gov.my/-/tindakan-penguatkuasaan-terhadap-pengendali-perniagaan-perkhidmatan-wang-secara-haram-di-kuala-lumpur-1,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/tindakan-penguatkuasaan-terhadap-pengendali-perniagaan-perkhidmatan-wang-secara-haram-di-kuala-lumpur-1&languageId=ms_MY,"









Reading:
Tindakan Penguatkuasaan Terhadap Pengendali Perniagaan Perkhidmatan Wang Secara Haram di Kuala Lumpur

  Share:




    Shares
  




















Tindakan Penguatkuasaan Terhadap Pengendali Perniagaan Perkhidmatan Wang Secara Haram di Kuala Lumpur
Tarikh Siaran:   14 Feb 2019





Pada 12 Februari 2019, Bank Negara Malaysia (BNM) menyerbu lapan premis yang menjalankan urus niaga penukaran dan pengiriman wang tanpa lesen. Tindakan ini diambil berdasarkan peruntukan di bawah seksyen 7(1) Akta Perniagaan Perkhidmatan Wang 2011 (APPW), yang merupakan kesalahan di bawah seksyen 4(1) APPW.
Mana-mana individu atau syarikat yang melakukan suatu kesalahan di bawah seksyen 4(1) APPW apabila disabitkan, boleh didenda tidak melebihi RM5 juta atau dipenjarakan selama tempoh tidak melebihi 10 tahun atau kedua-duanya sekali. Dokumen-dokumen berkaitan dan peralatan computer telah disita untuk membantu siasatan. Serbuan dilakukan di beberapa premis di sepanjang Jalan Tuanku Abdul Rahman and Jalan Dato’ Keramat, Kuala Lumpur.
Entiti-entiti yang terlibat ialah:

Anver Cahaya Enterprise (002422813-D)
Kawzar Enterprise (002222493-K)
Mabruk Mohaideen Enterprise (PG0413789-U)
Nisha Khan Enterprise (002616692-V)
Rifai Maju Enterprise (002689961-X)
B First Resources (002581856-X)
Money Me@Hotel Kita (945197-U)
Nur Ekspress Enterprise (002392685-H)

Operasi serbuan ini dijalankan dengan kerjasama Polis Diraja Malaysia (PDRM) dan Jabatan Imigresen Malaysia (JIM). Lima pendatang tanpa izin yang terlibat menjaga premis dan pelanggan kepada entiti tersebut telah ditahan untuk siasatan oleh Jabatan Imigresen Malaysia atas kesalahan melanggar Akta Imigresen 1959/63 (Akta 155).
Serbuan ini adalah sebahagian daripada tindakan penguatkuasaan berterusan yang dilaksanakan oleh BNM untuk melindungi orang ramai daripada kemungkinan mengalami kerugian kewangan kerana berurusan dengan entiti tanpa lesen. Orang ramai dinasihati agar tidak menjalankan apa-apa urus niaga penukaran atau kiriman wang dengan pengendali perniagaan perkhidmatan wang secara haram dan ejen mereka.
Mana-mana individu yang menjalankan urus niaga dengan pengendali perniagaan perkhidmatan wang secara haram akan bertanggungjawab atas risiko yang diambil oleh mereka. Tindakan undang-undang yang wajar juga boleh diambil oleh pihak berkuasa yang berkaitan terhadap mereka. Orang ramai dinasihatkan supaya merujuk kepada senarai pengendali perniagaan perkhidmatan wang berlesen melalui laman sesawang Bank Negara Malaysia (www.bnm.gov.my).
 
© 2024 Bank Negara Malaysia. All rights reserved.





"
25 Jan 2019,Requirements for Directors and Chief Executive Officers to Attend the Money Services Business Directors Education Programme (MSB-DEP),https://www.bnm.gov.my/-/requirements-for-directors-and-chief-executive-officers-to-attend-the-money-services-business-directors-education-programme-msb-dep-1,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/requirements-for-directors-and-chief-executive-officers-to-attend-the-money-services-business-directors-education-programme-msb-dep-1&languageId=ms_MY,"









Reading:
Requirements for Directors and Chief Executive Officers to Attend the Money Services Business Directors Education Programme (MSB-DEP)

  Share:




    Shares
  




















Requirements for Directors and Chief Executive Officers to Attend the Money Services Business Directors Education Programme (MSB-DEP)
Tarikh Siaran:   25 Jan 2019





        Artikel ini cuma terdapat dalam Bahasa Inggeris buat masa sekarang.        
© 2024 Bank Negara Malaysia. All rights reserved.





"
14 Jan 2019,Policy Document on Investment-linked Business,https://www.bnm.gov.my/-/policy-document-on-investment-linked-business-1,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/policy-document-on-investment-linked-business-1&languageId=ms_MY,"









Reading:
Policy Document on Investment-linked Business

  Share:


2

    Shares
  




















Policy Document on Investment-linked Business
Tarikh Siaran:   14 Jan 2019





        Artikel ini cuma terdapat dalam Bahasa Inggeris buat masa sekarang.        
© 2024 Bank Negara Malaysia. All rights reserved.





"
14 Jan 2019,Financial Consumer Alert: List of unauthorised companies and websites has been updated.,https://www.bnm.gov.my/-/financial-consumer-alert-list-of-unauthorised-companies-and-websites-has-been-updated.-47,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/financial-consumer-alert-list-of-unauthorised-companies-and-websites-has-been-updated.-47&languageId=ms_MY,"









Reading:
Financial Consumer Alert: List of unauthorised companies and websites has been updated.

  Share:




    Shares
  




















Financial Consumer Alert: List of unauthorised companies and websites has been updated.
Tarikh Siaran:   14 Jan 2019





        Artikel ini cuma terdapat dalam Bahasa Inggeris buat masa sekarang.        
© 2024 Bank Negara Malaysia. All rights reserved.





"
07 Jan 2019,Policy Document on Publishing Open Data using Open API,https://www.bnm.gov.my/-/policy-document-on-publishing-open-data-using-open-api-1,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/policy-document-on-publishing-open-data-using-open-api-1&languageId=ms_MY,"









Reading:
Policy Document on Publishing Open Data using Open API

  Share:




    Shares
  




















Policy Document on Publishing Open Data using Open API
Tarikh Siaran:   07 Jan 2019





 
 
 
 
Artikel ini cuma terdapat dalam Bahasa Inggeris buat masa sekarang.
 
 
 
 
© 2024 Bank Negara Malaysia. All rights reserved.





"
04 Jan 2019,Buletin RINGGIT (Keluaran Disember 2018) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-disember-2018-kini-boleh-dimuat-turun-1,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/buletin-ringgit-keluaran-disember-2018-kini-boleh-dimuat-turun-1&languageId=ms_MY,"









Reading:
Buletin RINGGIT (Keluaran Disember 2018) kini boleh dimuat turun

  Share:




    Shares
  




















Buletin RINGGIT (Keluaran Disember 2018) kini boleh dimuat turun
Tarikh Siaran:   04 Jan 2019





Artikel utama pada keluaran ini ialah Mewariskan Harta Kepada Orang Tersayang
Antara topik lain yang menarik termasuk :

Apa Yang Anda Boleh Lakukan Dengan Bonus Tahunan
Memilih Kad Perubatan Yang Sesuai
Senarai Insentif Yang Diterima Golongan B40 dalam Belanjawan 2019
Mengenal Pasti Penipuan Kewangan Berkaitan Pinjaman Peribadi

RINGGIT merupakan penerbitan usaha sama di antara Bank Negara Malaysia dan FOMCA dan ia diterbitkan pada setiap bulan.
Buletin ini diterbitkan di dalam Bahasa Malaysia sahaja.
Klik pada pautan di bawah untuk muat turun :
Isu - Disember/2018 [PDF]
 
© 2024 Bank Negara Malaysia. All rights reserved.





"
23 Dis 2020,Pertukaran Mata Wang Kertas dan Duit Syiling Rosak serta Mata Wang yang Tidak Lagi Sah Diperlakukan di Institusi Kewangan,https://www.bnm.gov.my/-/pertukaran-mata-wang-kertas-dan-duit-syiling-rosak-serta-mata-wang-yang-tidak-lagi-sah-diperlakukan-di-institusi-kewangan,https://www.bnm.gov.my/c/portal/update_language?p_l_id=182&redirect=/-/pertukaran-mata-wang-kertas-dan-duit-syiling-rosak-serta-mata-wang-yang-tidak-lagi-sah-diperlakukan-di-institusi-kewangan&languageId=ms_MY,"









Reading:
Pertukaran Mata Wang Kertas dan Duit Syiling Rosak serta Mata Wang yang Tidak Lagi Sah Diperlakukan di Institusi Kewangan

 Share:


98

    Shares
  





















Pertukaran Mata Wang Kertas dan Duit Syiling Rosak serta Mata Wang yang Tidak Lagi Sah Diperlakukan di Institusi Kewangan 
Embargo :
                    Untuk siaran segera

Tidak boleh disiarkan atau dicetak sebelum jam
 0920 pada 
 Rabu, 23 Disember 2020
                    

23 Dis 2020
                                                    







Orang ramai dinasihati supaya membuat pertukaran mata wang kertas dan duit syiling rosak serta mata wang yang tidak lagi sah diperlakukan di mana-mana institusi kewangan.
Institusi kewangan akan:

membuat pertukaran untuk orang ramai pada hari yang sama bagi kes mata wang kertas rosak yang jelas nilainya; dan
merujuk BNM untuk membuat penilaian bagi kes mata wang kertas rosak yang kurang jelas nilainya, duit syiling rosak dan mata wang yang tidak lagi sah diperlakukan. BNM akan membuat pembayaran kepada orang ramai pada tarikh yang lain, selepas penilaian dibuat.

Kaunter pertukaran di Ibu Pejabat BNM dan Pejabat-Pejabat BNM ditutup kepada orang ramai, tetapi dibuka hanya kepada institusi kewangan untuk menerima perkara (ii) di atas.
Untuk maklumat lanjut, sila hubungi:

Ibu Pejabat BNM Kuala Lumpur
+603-26988044 (samb. 7390, 7416 or 7414)

BNM Johor Bahru
+607-225 7888
BNM Pulau Pinang
+604-258 7588

BNM Kuala Terengganu
+609-638-2001
BNM Kuching
+6082-224-200

BNM Kota Kinabalu
+6088-522-310


Bank Negara Malaysia
                23 Disember 2020
            
© Bank Negara Malaysia, 2020. All rights reserved.

"
21 Dis 2020,Jawatankuasa Pasaran Kewangan akan memacu pembangunan  kadar penanda aras kewangan alternatif untuk Malaysia,https://www.bnm.gov.my/-/jawatankuasa-pasaran-kewangan-akan-memacu-pembangunan-kadar-penanda-aras-kewangan-alternatif-untuk-malaysia,https://www.bnm.gov.my/c/portal/update_language?p_l_id=182&redirect=/-/jawatankuasa-pasaran-kewangan-akan-memacu-pembangunan-kadar-penanda-aras-kewangan-alternatif-untuk-malaysia&languageId=ms_MY,"









Reading:
Jawatankuasa Pasaran Kewangan akan memacu pembangunan  kadar penanda aras kewangan alternatif untuk Malaysia

 Share:


6

    Shares
  





















Jawatankuasa Pasaran Kewangan akan memacu pembangunan  kadar penanda aras kewangan alternatif untuk Malaysia 
Embargo :
                    Untuk siaran segera

Tidak boleh disiarkan atau dicetak sebelum jam
 1415 pada 
 Isnin, 21 Disember 2020
                    

21 Dis 2020
                                                    







Jawatankuasa Pasaran Kewangan[1] (Financial Markets Committee, FMC) telah dilantik sebagai jawatankuasa untuk menyelia pembangunan kadar rujukan alternatif (alternative reference rate, ARR) bagi Malaysia dan untuk mempertimbangkan kesinambungan Kadar Tawaran Antara Bank Kuala Lumpur (Kuala Lumpur Interbank Offered Rate, KLIBOR).
Pembaharuan penanda aras kewangan sedang dijalankan pada peringkat antarabangsa bagi meningkatkan integriti penanda aras kadar faedah atau kadar rujukan global, sejajar dengan cadangan Lembaga Kestabilan Kewangan (Financial Stability Board, FSB). Bank menjangkakan ARR yang dikenal pasti akan bergerak selari dengan KLIBOR yang sedia ada, lantas memberikan waktu yang cukup bagi para peserta pasaran dan pihak berkepentingan untuk bersedia menggunakan ARR.
FMC terdiri daripada wakil Bank Negara Malaysia, Suruhanjaya Sekuriti Malaysia, institusi kewangan, penanggung insurans, pengurus dana dan perbendaharaan korporat. FMC akan menjadi forum utama bagi membincangkan perkembangan terkini pada peringkat antarabangsa mengenai penanda aras kewangan dan bertanggungjawab memberikan cadangan tentang hala tuju strategik untuk kadar penanda aras kewangan di Malaysia.
Tugas utama jawatankuasa pertamanya adalah untuk mendapatkan maklum balas orang ramai pada peringkat awal mengenai pengenalpastian ARR yang sesuai dan penambahbaikan rangka kerja KLIBOR jika rangka kerja itu dikekalkan. FMC juga akan mempertimbangkan standard industri secara menyeluruh bagi memudahkan penerapan ARR untuk kontrak kewangan semasa yang menggunakan KLIBOR sebagai rujukan.
Kemas kini secara berkala tentang kemajuan yang dicapai oleh FMC termasuk penilaian dan saranannya akan diterbitkan untuk rujukan oleh semua peserta pasaran.
 
 

[1] Jawatankuasa Pasaran Kewangan ialah jawatankuasa yang ditubuhkan oleh Bank Negara Malaysia pada bulan Mei 2016 dan terdiri daripada wakil Bank Negara Malaysia, institusi kewangan, syarikat, penyedia perkhidmatan kewangan dan institusi lain yang mempunyai peranan atau penyertaan penting dalam pasaran kewangan.
 


Bank Negara Malaysia
                21 Disember 2020
            
© Bank Negara Malaysia, 2020. All rights reserved.

"
