date,title,link
31 Okt 2014,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan September 2014,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-september-2014
31 Okt 2014,Perkembangan Monetari dan Kewangan dalam bulan September 2014,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-september-2014
29 Okt 2014,Pengeluaran duit syiling peringatan Bersempena dengan ulang tahun Taman Negara ke-75,https://www.bnm.gov.my/-/pengeluaran-duit-syiling-peringatan-bersempena-dengan-ulang-tahun-taman-negara-ke-75
23 Okt 2014,Rizab Antarabangsa Bank Negara Malaysia pada 15 Oktober 2014,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-15-oktober-2014
15 Okt 2014,Maklum Balas Orang Ramai Terhadap Draf Rang Undang-Undang untuk Meminda Akta Institusi Kewangan Pembangunan 2002,https://www.bnm.gov.my/-/maklum-balas-orang-ramai-terhadap-draf-rang-undang-undang-untuk-meminda-akta-institusi-kewangan-pembangunan-2002
14 Okt 2014,Maklum Balas Orang Ramai Terhadap Kertas Konsep Rangka Kerja Pembaharuan Kad Pembayaran,https://www.bnm.gov.my/-/maklum-balas-orang-ramai-terhadap-kertas-konsep-rangka-kerja-pembaharuan-kad-pembayaran
08 Okt 2014,Rizab Antarabangsa Bank Negara Malaysia pada 30 September 2014,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-30-september-2014
30 Sep 2014,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan Ogos 2014,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-ogos-2014
30 Sep 2014,Perkembangan Monetari dan Kewangan dalam bulan Ogos 2014,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-ogos-2014
30 Sep 2014,Persidangan Statistik Serantau Peringkat Tinggi,https://www.bnm.gov.my/-/persidangan-statistik-serantau-peringkat-tinggi
24 Sep 2014,Pengumuman Pembentukan Lembaga Profesional Perkhidmatan Kewangan dan Pelantikan Pengerusi dan Ahli-ahlinya,https://www.bnm.gov.my/-/pengumuman-pembentukan-lembaga-profesional-perkhidmatan-kewangan-dan-pelantikan-pengerusi-dan-ahli-ahlinya
23 Sep 2014,Rizab Antarabangsa BNM pada 15 September 2014,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-september-2014
18 Sep 2014,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-43
17 Sep 2014,Penaung Diraja bagi Inisiatif Kewangan Islam Malaysia,https://www.bnm.gov.my/-/penaung-diraja-bagi-inisiatif-kewangan-islam-malaysia
10 Sep 2014,Jualan Lelong Wang Kertas Malaysia Bernombor Siri Istimewa,https://www.bnm.gov.my/-/jualan-lelong-wang-kertas-malaysia-bernombor-siri-istimewa
08 Sep 2014,Rizab Antarabangsa BNM pada 29 Ogos 2014,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-29-ogos-2014
02 Sep 2014,Pemberian Status “Emas” bagi Terbitan Sukuk MEXIM,https://www.bnm.gov.my/-/pemberian-status-emas-bagi-terbitan-sukuk-mexim
29 Ogos 2014,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan Julai 2014,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-julai-2014
29 Ogos 2014,Perkembangan Monetari dan Kewangan dalam bulan Julai 2014,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-julai-2014
29 Ogos 2014,Mendapatkan Maklum Balas Orang Ramai Terhadap Kertas Konsep Mengenai Skim Ombudsman Kewangan,https://www.bnm.gov.my/-/mendapatkan-maklum-balas-orang-ramai-terhadap-kertas-konsep-mengenai-skim-ombudsman-kewangan
22 Ogos 2014,Rizab Antarabangsa BNM pada 15 Ogos 2014,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-ogos-2014
15 Ogos 2014,Perkembangan Ekonomi dan Kewangan Malaysia pada Suku Kedua 2014,https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-kedua-2014
07 Ogos 2014,Rizab Antarabangsa BNM pada 31 Julai 2014,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-31-julai-2014
31 Jul 2014,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan Jun 2014,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-jun-2014
31 Jul 2014,Perkembangan Monetari dan Kewangan dalam bulan Jun 2014,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-jun-2014
26 Jul 2014,"19th Executive's Meeting of East Asia-Pacific Central Banks (EMEAP) Governors, Bangkok, Thailand",https://www.bnm.gov.my/-/19th-executive-s-meeting-of-east-asia-pacific-central-banks-emeap-governors-bangkok-thailand
22 Jul 2014,Rizab Antarabangsa BNM pada 14 Julai 2014,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-14-julai-2014
10 Jul 2014,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-42
07 Jul 2014,Rizab Antarabangsa BNM pada 30 Jun 2014,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-30-jun-2014
07 Jul 2014,Mesin Deposit Duit Syiling bagi Memudahkan Proses Mendepositkan Duit Syiling,https://www.bnm.gov.my/-/mesin-deposit-duit-syiling-bagi-memudahkan-proses-mendepositkan-duit-syiling
03 Jul 2014,Penubuhan Majlis Tenaga Mahir Perkhidmatan Kewangan,https://www.bnm.gov.my/-/penubuhan-majlis-tenaga-mahir-perkhidmatan-kewangan
30 Jun 2014,Pemakluman Terperinci Rizab Antarabangsa pada akhir bulan Mei 2014,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-mei-2014
30 Jun 2014,Perkembangan Monetari dan Kewangan dalam bulan Mei 2014,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-mei-2014
30 Jun 2014,Pindaan Rang Undang-Undang Pencegahan Pengubahan Wang Haram dan Pencegahan Pembiayaan Keganasan Diluluskan oleh Dewan Negara,https://www.bnm.gov.my/-/pindaan-rang-undang-undang-pencegahan-pengubahan-wang-haram-dan-pencegahan-pembiayaan-keganasan-diluluskan-oleh-dewan-negara
20 Jun 2014,Rizab Antarabangsa BNM pada 13 Jun 2014,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-13-jun-2014
06 Jun 2014,Rizab Antarabangsa BNM pada 30 Mei 2014,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-30-mei-2014
05 Jun 2014,Memorandum Persefahaman antara Bank Negara Malaysia dengan Suruhanjaya Persaingan Malaysia,https://www.bnm.gov.my/-/memorandum-persefahaman-antara-bank-negara-malaysia-dengan-suruhanjaya-persaingan-malaysia
31 Mei 2014,Pengeluaran Duit Syiling Peringatan Bersempena Dengan Ulang Tahun Hubungan Diplomatik Malaysia-China Ke-40,https://www.bnm.gov.my/-/pengeluaran-duit-syiling-peringatan-bersempena-dengan-ulang-tahun-hubungan-diplomatik-malaysia-china-ke-40
30 Mei 2014,Pemakluman Terperinci Rizab Antarabangsa pada akhir bulan April 2014,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-april-2014
30 Mei 2014,Perkembangan Monetari dan Kewangan dalam bulan April 2014,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-april-2014
26 Mei 2014,Kemudahan Penyelesaian Perdagangan Dibiayai Swap Mata Wang Malaysia-Korea Diperkenalkan,https://www.bnm.gov.my/-/kemudahan-penyelesaian-perdagangan-dibiayai-swap-mata-wang-malaysia-korea-diperkenalkan
22 Mei 2014,Rizab Antarabangsa BNM pada 15 Mei 2014,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-mei-2014
16 Mei 2014,Perkembangan Ekonomi dan Kewangan Malaysia pada Suku Pertama 2014,https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-pertama-2014
08 Mei 2014,Rizab Antarabangsa BNM pada 30 April 2014,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-30-april-2014
08 Mei 2014,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-41
30 Apr 2014,Pemakluman Terperinci Rizab Antarabangsa pada akhir bulan Mac 2014,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-mac-2014
30 Apr 2014,Perkembangan Monetari dan Kewangan dalam bulan Mac 2014,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-mac-2014
22 Apr 2014,Rizab Antarabangsa BNM pada 15 April 2014,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-april-2014
14 Apr 2014,HKMA-BNM Joint Conference on Islamic Finance,https://www.bnm.gov.my/-/hkma-bnm-joint-conference-on-islamic-finance
07 Apr 2014,Rizab Antarabangsa BNM pada 31 Mac 2014,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-31-mac-2014
31 Mac 2014,Pemakluman Terperinci Rizab Antarabangsa pada akhir bulan Februari 2014,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-februari-2014
31 Mac 2014,Perkembangan Monetari dan Kewangan dalam bulan Februari 2014,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-februari-2014
24 Mac 2014,Berwaspada dengan panggilan palsu daripada mereka yang menyamar sebagai Pegawai Bank Negara Malaysia,https://www.bnm.gov.my/-/berwaspada-dengan-panggilan-palsu-daripada-mereka-yang-menyamar-sebagai-pegawai-bank-negara-malaysia
21 Mac 2014,Rizab Antarabangsa BNM pada 14 Mac 2014,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-14-mac-2014
19 Mac 2014,Laporan Kestabilan Kewangan dan Sistem Pembayaran 2013,https://www.bnm.gov.my/-/laporan-kestabilan-kewangan-dan-sistem-pembayaran-2013
19 Mac 2014,Laporan Tahunan Bank Negara Malaysia 2013,https://www.bnm.gov.my/-/laporan-tahunan-bank-negara-malaysia-2013
19 Mac 2014,Peralihan Dasar di bawah Akta Perkhidmatan Kewangan Islam 2013,https://www.bnm.gov.my/-/peralihan-dasar-di-bawah-akta-perkhidmatan-kewangan-islam-2013
19 Mac 2014,Rangka Kerja Kadar Rujukan Baharu,https://www.bnm.gov.my/-/rangka-kerja-kadar-rujukan-baharu
19 Mac 2014,Penentuan Harga Baharu bagi Cek akan berkuat kuasa 2 Januari 2015,https://www.bnm.gov.my/-/penentuan-harga-baharu-bagi-cek-akan-berkuat-kuasa-2-januari-2015
07 Mac 2014,Rizab Antarabangsa BNM pada 28 Februari 2014,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-28-februari-2014
06 Mac 2014,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-40
28 Feb 2014,Pemakluman Terperinci Rizab Antarabangsa pada akhir bulan Januari 2014,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-januari-2014
28 Feb 2014,Perkembangan Monetari dan Kewangan dalam bulan Januari 2014,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-januari-2014
21 Feb 2014,Rizab Antarabangsa BNM pada 14 Februari 2014,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-14-februari-2014
20 Feb 2014,Hasil Maklum Balas Orang Ramai Mengenai Cadangan Rangka Kerja Insurans Hayat dan Takaful Keluarga,https://www.bnm.gov.my/-/hasil-maklum-balas-orang-ramai-mengenai-cadangan-rangka-kerja-insurans-hayat-dan-takaful-keluarga
12 Feb 2014,Perkembangan Ekonomi dan Kewangan Malaysia pada Suku Keempat 2013,https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-keempat-2013
10 Feb 2014,Rizab Antarabangsa BNM pada 30 Januari 2014,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-30-januari-2014
30 Jan 2014,Pemakluman Terperinci Rizab Antarabangsa pada akhir bulan Disember 2013,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-disember-2013
30 Jan 2014,Perkembangan Monetari dan Kewangan dalam bulan Disember 2013,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-disember-2013
29 Jan 2014,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-39
23 Jan 2014,Rizab Antarabangsa BNM pada 15 Januari 2014,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-januari-2014
16 Jan 2014,Kertas Perbincangan Industri Mengenai Rangka Kerja Kadar Rujukan Baharu Industri Kewangan,https://www.bnm.gov.my/-/kertas-perbincangan-industri-mengenai-rangka-kerja-kadar-rujukan-baharu-industri-kewangan
15 Jan 2014,Hijaukan Alam Sekitar Anda dengan Wang Kertas Hampir Baharu pada Tahun Baharu Cina 2014,https://www.bnm.gov.my/-/hijaukan-alam-sekitar-anda-dengan-wang-kertas-hampir-baharu-pada-tahun-baharu-cina-2014
08 Jan 2014,Rizab Antarabangsa BNM pada 31 Disember 2013,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-31-disember-2013
31 Dis 2015,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan November 2015,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-november-2015
31 Dis 2015,Perkembangan Monetari dan Kewangan dalam bulan November 2015,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-november-2015
22 Dis 2015,Rizab Antarabangsa Bank Negara Malaysia Pada 15 Disember 2015,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-15-disember-2015
07 Dis 2015,Rizab Antarabangsa Bank Negara Malaysia pada 30 November 2015,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-30-november-2015
30 Nov 2015,Perkembangan Monetari dan Kewangan dalam bulan Oktober 2015,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-oktober-2015
30 Nov 2015,51st SEACEN Governors' Conference/ High-level Seminar and 35th Meeting of the SEACEN Board of Governors,https://www.bnm.gov.my/-/51st-seacen-governors-conference/-high-level-seminar-and-35th-meeting-of-the-seacen-board-of-governors
30 Nov 2015,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan Oktober 2015,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-oktober-2015
26 Nov 2015,Bank Negara Malaysia Memperkenalkan Aplikasi Mudah Alih untuk Memudahkan Pengguna Kewangan Membuat Keputusan Kewangan yang Lebih Bijak,https://www.bnm.gov.my/-/bank-negara-malaysia-memperkenalkan-aplikasi-mudah-alih-untuk-memudahkan-pengguna-kewangan-membuat-keputusan-kewangan-yang-lebih-bijak
23 Nov 2015,Bank Negara Malaysia dan Suruhanjaya Sekuriti Malaysia Mengalu-alukan Pengumuman oleh People’s Bank of China Untuk Memberikan Kuota Renminbi kepada Pelabur Institusi Asing yang Layak (RQFII) kepada Malaysia,https://www.bnm.gov.my/-/bank-negara-malaysia-dan-suruhanjaya-sekuriti-malaysia-mengalu-alukan-pengumuman-oleh-people-s-bank-of-china-untuk-memberikan-kuota-renminbi-kepada-pelabur-institusi-asing-yang-layak-rqfii-kepada-malaysia
20 Nov 2015,Rizab Antarabangsa Bank Negara Malaysia pada 13 November 2015,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-13-november-2015
13 Nov 2015,Perkembangan Ekonomi dan Kewangan Malaysia pada Suku Ketiga 2015,https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-ketiga-2015
06 Nov 2015,Rizab Antarabangsa Bank Negara Malaysia pada 30 Oktober 2015,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-30-oktober-2015
05 Nov 2015,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-49
30 Okt 2015,Perkembangan Monetari dan Kewangan dalam bulan September 2015,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-september-2015
30 Okt 2015,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan September 2015,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-september-2015
29 Okt 2015,Peraturan mengenai Skim Ombudsman Kewangan,https://www.bnm.gov.my/-/peraturan-mengenai-skim-ombudsman-kewangan
28 Okt 2015,Jemputan pencalonan global bagi Anugerah Diraja Kewangan Islam Malaysia,https://www.bnm.gov.my/-/jemputan-pencalonan-global-bagi-anugerah-diraja-kewangan-islam-malaysia
22 Okt 2015,Rizab Antarabangsa Bank Negara Malaysia pada 15 Oktober 2015,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-15-oktober-2015
19 Okt 2015,Tindakan Penguatkuasaan Pentadbiran,https://www.bnm.gov.my/-/tindakan-penguatkuasaan-pentadbiran
09 Okt 2015,Kenyataan berkenaan 1MDB,https://www.bnm.gov.my/-/kenyataan-berkenaan-1mdb
07 Okt 2015,Rizab Antarabangsa Bank Negara Malaysia pada 30 September 2015,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-30-september-2015
01 Okt 2015,Menambahkan kesejahteraan kewangan melalui dasar pendidikan kewangan dan dasar perlindungan pengguna,https://www.bnm.gov.my/-/menambahkan-kesejahteraan-kewangan-melalui-dasar-pendidikan-kewangan-dan-dasar-perlindungan-pengguna
30 Sep 2015,Perkembangan Monetari dan Kewangan dalam bulan Ogos 2015,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-ogos-2015
30 Sep 2015,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan Ogos 2015,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-ogos-2015
22 Sep 2015,Rizab Antarabangsa Bank Negara Malaysia pada 15 September 2015,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-15-september-2015
11 Sep 2015,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-81
04 Sep 2015,Rizab Antarabangsa Bank Negara Malaysia pada 28 Ogos 2015,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-28-ogos-2015
28 Ogos 2015,Perkembangan Monetari dan Kewangan dalam bulan Julai 2015,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-julai-2015
28 Ogos 2015,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan Julai 2015,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-julai-2015
27 Ogos 2015,Memorandum Persefahaman antara Bank Negara Malaysia dengan Bank of Thailand,https://www.bnm.gov.my/-/memorandum-persefahaman-antara-bank-negara-malaysia-dengan-bank-of-thailand-1
27 Ogos 2015,Pengeluaran Duit Syiling Peringatan Sempena Ulang Tahun ke-50 Masjid Negara,https://www.bnm.gov.my/-/pengeluaran-duit-syiling-peringatan-sempena-ulang-tahun-ke-50-masjid-negara
21 Ogos 2015,Rizab Antarabangsa Bank Negara Malaysia pada 14 Ogos 2015,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-14-ogos-2015
13 Ogos 2015,Perkembangan Ekonomi dan Kewangan Malaysia pada Suku Kedua 2015,https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-kedua-2015
07 Ogos 2015,Rizab Antarabangsa Bank Negara Malaysia pada 31 Julai 2015,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-31-julai-2015
31 Jul 2015,Perkembangan Monetari dan Kewangan dalam bulan Jun 2015,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-jun-2015
31 Jul 2015,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan Jun 2015,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-jun-2015
24 Jul 2015,Kenyataan Bank Negara Malaysia,https://www.bnm.gov.my/-/kenyataan-bank-negara-malaysia
23 Jul 2015,Rizab Antarabangsa Bank Negara Malaysia pada 15 Julai 2015,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-15-julai-2015
16 Jul 2015,Kenyataan Media oleh Pasukan Petugas Khas,https://www.bnm.gov.my/-/kenyataan-media-oleh-pasukan-petugas-khas
10 Jul 2015,Siasatan Pasukan Petugas Khas Berkenaan Dakwaan Dana Disalurkan Ke Akaun Perdana Menteri,https://www.bnm.gov.my/-/siasatan-pasukan-petugas-khas-berkenaan-dakwaan-dana-disalurkan-ke-akaun-perdana-menteri-1
09 Jul 2015,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-48
09 Jul 2015,Special Task Force Investigation Relating To Allegations of Funds Transmitted To the Accounts of the Prime Minister,https://www.bnm.gov.my/-/special-task-force-investigation-relating-to-allegations-of-funds-transmitted-to-the-accounts-of-the-prime-minister-1
08 Jul 2015,Berhubung Siasatan Pasukan Petugas Khas Berkenaan Dakwaan Dana Disalurkan Ke Akaun Perdana Menteri,https://www.bnm.gov.my/-/berhubung-siasatan-pasukan-petugas-khas-berkenaan-dakwaan-dana-disalurkan-ke-akaun-perdana-menteri
07 Jul 2015,Rizab Antarabangsa Bank Negara Malaysia pada 30 Jun 2015,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-30-jun-2015
07 Jul 2015,Siasatan Pasukan Petugas Khas Berkenaan Dakwaan Dana Disalurkan ke Akaun Perdana Menteri,https://www.bnm.gov.my/-/siasatan-pasukan-petugas-khas-berkenaan-dakwaan-dana-disalurkan-ke-akaun-perdana-menteri
30 Jun 2015,Perkembangan Monetari dan Kewangan dalam bulan May 2015,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-may-2015
30 Jun 2015,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan Mei 2015,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-mei-2015
22 Jun 2015,Rizab Antarabangsa Bank Negara Malaysia pada 15 Jun 2015,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-15-jun-2015
18 Jun 2015,Salah Laporan Mengenai Ringgit,https://www.bnm.gov.my/-/salah-laporan-mengenai-ringgit
05 Jun 2015,Rizab Antarabangsa Bank Negara Malaysia pada 29 Mei 2015,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-29-mei-2015
03 Jun 2015,Kenyataan Berhubung Dengan 1MDB,https://www.bnm.gov.my/-/kenyataan-berhubung-dengan-1mdb
01 Jun 2015,20th EMEAP (Executives' Meeting of East Asia-Pacific Central Banks) Governors' Meeting,https://www.bnm.gov.my/-/20th-emeap-executives-meeting-of-east-asia-pacific-central-banks-governors-meeting
29 Mei 2015,Perkembangan Monetari dan Kewangan dalam bulan April 2015,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-april-2015
