News,Label
"Kementerian Kesihatan Malaysia (KKM) memperjelaskan berhubung isu penjualan produk pemutihan kulit dan suntikan Vitamin C dalam talian sepertimana yang dilaporkan media. Menurut kenyataan rasmi Kementerian Kesihatan Malaysia : Kementerian Kesihatan Malaysia (KKM) mengambil maklum terhadap artikel bertajuk “Cucuk-cucuk terus putih” seperti yang dilaporkan oleh akhbar Harian Metro bertarikh 20 Julai 2018 mengenai individu yang mempromosikan penjualan pemutihan kulit membabitkan produk gel pengelupasan dan suntikan pemutihan Vitamin C secara dalam talian. KKM memandang serius tentang penjualan produk pemutihan kulit dan suntikan Vitamin C yang dijual secara dalam talian sama ada melalui media sosial seperti   dan  . Di sini perlu ditegaskan bahawa    Produk yang digunakan secara suntikan tidak boleh dikelaskan sebagai produk kosmetik memandangkan cara penggunaan produk berkenaan adalah di luar skop takrifan kosmetik. Sehubungan dengan itu KKM tidak dapat mengesahkan atau menjamin aspek keselamatan dan kesahihan tuntutan produk tersebut. Dakwaan di dalam artikel akhbar terbabit bahawa perkhidmatan suntikan ditawarkan oleh doktor dan jururawat di ‘klinik panel’ kepada pelanggan juga dipandang berat oleh pihak KKM. Untuk makluman, semua fasiliti jagaan kesihatan swasta termasuk klinik perubatan swasta perlu berdaftar di bawah Akta Kemudahan dan Perkhidmatan Jagaan Kesihatan Swasta 1998 [Akta 586]. Klinik perubatan swasta didaftarkan dengan maksud menyediakan perkhidmatan alopatik (amalan perubatan moden berdasarkan bukti saintifik) yang diiktiraf oleh Kementerian dan disediakan oleh profesional jagaan kesihatan yang berkelayakan, terlatih dan berpengalaman. Klinik-klinik perubatan swasta juga boleh didaftarkan dengan    seperti bidang estetik di mana Orang yang Bertanggungjawab bagi klinik tersebut perlu mempunyai  (LCP) serta mematuhi garis panduan yang ditetapkan. Lanjutan itu, sebarang amalan untuk menyediakan perkhidmatan dan/atau menjalankan prosedur perubatan yang tidak diiktiraf oleh Kementerian tidak wajar dilakukan di klinik-klinik perubatan swasta kerana perbuatan tersebut adalah di luar maksud klinik tersebut didaftarkan, selaras dengan Seksyen 39, Akta 586. Malah, amalan tersebut juga bertentangan dengan etika dan profesionalisme seorang pengamal perubatan yang digariskan dalam   yang dikeluarkan oleh Majlis Perubatan Malaysia (MMC). Sehubungan itu, orang ramai disarankan supaya mendapatkan rawatan yang diiktiraf di klinik-klinik perubatan swasta yang berdaftar dan mengelakkan daripada menggunakan produk yang tidak berdaftar yang boleh membawa implikasi kesihatan yang memudaratkan. Orang ramai digalakkan untuk mengemukakan aduan dan menyalurkan maklumat melalui portal Sistem Pengurusan Aduan Agensi Awam (SisPAA) di alamat  . ",Real
Tiada Tindakan Yang Diambil Kerajaan Untuk Sekat Gejala Caci Dan Maki Agama?,Fake
"Menteri di Jabatan Perdana Menteri, Datuk Dr Mujahid Yusof Rawa memperjelaskan dakwaan bahawa tiada tindakan yang akan diambil bagi menyekat gejala mencaci dan memaki semua agama di negara ini sepertimana yang hangat diperkatakan. Menurut Menteri di Jabatan Perdana Menteri, Datuk Dr Mujahid Yusof Rawa, kerajaan akan memperkenalkan Akta Kebencian Agama dan Kaum bagi menyekat gejala mencaci dan memaki semua agama di negara ini. Akta itu bagi melindungi semua agama di negara ini. Katanya, dengan adanya akta khusus itu tindakan boleh diambil terhadap sesiapa saja yang mencaci atau memaki agama Islam dan agama lain di negara. Mujahid berkata, akta itu bukan saja akan mendidik rakyat menghormati agama Islam sebagai agama rasmi Persekutuan tetapi juga agama lain. ",Real
Waspada Panggilan Palsu Dari Individu Menyamar Pegawai Penguatkuasa,Fake
"Orang ramai adalah dinasihatkan supaya berhati-hati dengan panggilan telefon dari pihak yang menyamar sebagai pegawai penguatkuasa memaklumkan bahawa akaun bank mereka bermasalah. Menurut Polis Diraja Malaysia, penipuan panggilan yang menyamar sebagai pegawai polis/institusi kewangan/SPRM/ Kastam/ Mahkamah/ Agensi penguatkuasa merupakan salah satu modus operandi  yang membimbangkan pada masa kini. ",Real
Produk Ikan Masin Turut Dikenakan Cukai 10 % SST?,Fake
"Jabatan Kastam Diraja Malaysia (JKDM) memperjelaskan laporan  bahawa produk ikan masin turut dikenakan Cukai Jualan dan Perkhidmatan (SST) sebanyak 10 peratus, sepertimana yang hangat diperkatakan. Jabatan Kastam Diraja Malaysia (JKDM) memohon maaf apabila terlepas pandang untuk meletakkan ikan masin sebagai barangan yang dikecualikan cukai jualan dan perkhidmatan (SST). Timbalan Ketua Pengarah Kastam, Datuk Paddy Abdul Halim berkata, JKDM telah terlepas pandang dan tidak mengecualikan ikan masin daripada cukai SST 10 peratus seperti yang diarahkan oleh Menteri Kewangan. “JKDM meminta maaf atas kesilapan ini dan akan mengeluarkan arahan pengecualian seperti yang diarahkan dengan segera. Peniaga diminta tidak mengutip SST untuk ikan masin.” ",Real
Lambakan Cili Import Beri Ancaman Kepada Petani Tempatan? Tular di media sosial dakwaan bahawa terdapat lambakan cili import yang memberi ancaman kepada petani tempatan.,Fake
"Ketua Setiausaha MOA, Datuk Mohd. Sallehhuddin Hassan menafikan dakwaan bahawa terdapat lambakan cili import yang memberi ancaman kepada petani tempatan kerana negara memerlukan kira-kira 70,000 tan cili setahun untuk memenuhi pasaran tempatan. “Pada tahun 2017, pengeluaran cili merah tempatan sebanyak 27,000 tan hanya mampu menampung 37 peratus daripada permintaan negara. Sehubungan dengan itu, baki sebanyak 63 peratus lagi perlu ditampung melalui pengimportan bagi memastikan bekalan cili merah dalam pasaran mencukupi. Tiada tekanan terhadap lambakan cili tetapi yang hanya adalah tekanan pada harga. Sebagai contoh, di Pasar Borong Kuala Lumpur, cili jenis kulai dijual pada RM8.00 sekilogram dan merah minyak pula RM6.50 sekilogram.” ",Real
Kesemua Jemaah Haji Tajaan Yayasan 1MDB Dibatalkan?,Fake
Menteri di Jabatan Perdana Menteri memperjelaskan dakwaan bahawa kesemua jemaah haji di bawah program Yayasan 1Malaysia Development Berhad (1MDB) yang dijadualkan akan menunaikan haji telah dibatalkan penajaan mereka.   ,Real
KR1M 2.0 Dihentikan Berikutan  Pertukaran Kerajaan?,Fake
"Menteri Perdagangan Dalam Negeri dan Hal Ehwal Pengguna, Datuk Saifuddin Nasution Ismail memperjelaskan dakwaan bahawa Kedai Rakyat 1Malaysia (KR1M) 2.0 tidak akan diteruskan berikutan pertukaran kerajaan baharu sepertimana yang hangat diperkatakan. Menurut Menteri Perdagangan Dalam Negeri dan Hal Ehwal Pengguna, Datuk Saifuddin Nasution Ismail, kerajaan akan mengekalkan Kedai Rakyat 1Malaysia (KR1M) 2.0 dan pada masa sama mahu membuka peluang kepada lebih banyak pembekal untuk membekalkan barang kepada kedai berkenaan. Kerajaan juga tidak menolak kemungkinan KR1M akan dijenamakan semula mengikut keperluan masa depan. “Pada masa ini, kerajaan berpendirian KR1M 2.0 akan dikekalkan dan mungkin akan dijenamakan semula. Cuma kami mahu membuka peluang kepada lebih banyak pemain (pembekal) berbanding hanya dua pemain saja dipilih ketika ini. Dalam soal menjenamakan semula KR1M, kami tidak obses dengan penjenamaan, sebaliknya kami mahu KR1M berdaya saing, bila rakyat hendak beli ia mencukupi dan harganya munasabah.” 
 ",Real
"Cubaan Jenayah Culik Dan Curi Organ Di Serian, Sarawak? Hangat diperkatkan di media sosial dakwaan bahawa terdapat kes jenayah cubaan untuk menculik dan mencuri organ kanak-kanak di Serian, Sarawak.",Fake
"Ketua Polis Daerah Serian, DSP Aswandy Anis berkata, mesej tular kononnya berlaku kes cubaan menculik kanak-kanak dan penjualan organ di Serian adalah tidak benar. “Pihak polis menafikan ada berlakunya kes seperti itu di daerah Serian dan tiada laporan polis diterima setakat ini mengenai kejadian cubaan culik kanak-kanak.” DSP Aswandy berkata, pihaknya juga telah memanggil seorang individu berumur 20 tahun yang didakwa hanya membuat salin dan tampal daripada sepupunya tanpa mengetahui jika maklumat berkenaan adalah sahih atau sebaliknya, dan memuat naik berita palsu itu ke akaun Facebooknya. ",Real
Kerajaan Sabah Beri Mykad Kepada PATI?,Fake
"Kerajaan negeri Sabah memperjelaskan dakwaan bahawa kerajaan negeri memberikan  MyKad kepada golongan pendatang asing tanpa izin (PATI). Ketua Menteri Sabah, Datuk Seri Mohd Shafie Apdal menyifatkan dakwaan kononnya kerajaan negeri memberikan MyKad kepada PATI di negeri itu adalah tohmahan, semata-mata, kerana pemberian MyKad hanya diberikan kepada individu yang layak. ",Real
"SPRM Beku Akaun Peribadi Jaguh Badminton Negara? Tular di media sosial yang mendakwa Suruhanjaya Pencegahan Rasuah Malaysia (SPRM) telah membekukan akaun peribadi milik jaguh badminton negara, Datuk Lee Chong Wei.",Fake
"Suruhanjaya Pencegahan Rasuah Malaysia (SPRM) menafikan bahawa akaun peribadi milik jaguh badminton negara, Datuk Lee Chong Wei dibekukan kerana dikaitkan dengan dana 1Malaysia Development Berhad (1MDB). Timbalan Ketua Pesuruhjaya (Operasi) SPRM Datuk Seri Azam Baki ketika dihubungi Bernama mengesahkan perkara berkenaan. “Ia tidak benar sama sekali.” ",Real
"Kejadian Kematian Kanak-Kanak Akibat Penyakit Tangan, Kaki Dan Mulut? Hangat diperkatakan di media sosial dakwaan bahawa terdapat kematian yang berlaku disebabkan oleh penyakit tangan, kaki dan mulut (HFMD).",Fake
"Menurut Timbalan Ketua Pengarah Kesihatan (Kesihatan Awam) Datuk Dr Azman Abu Bakar, setakat ini penyakit berkenaan berada pada tahap terkawal dan tiada kematian dilaporkan disebabkan oleh penyakit HFMD. “Kita bersyukur kerana mengambil langkah pencegahan segera dan setakat ini tiada kematian dilaporkan. Penyakit ini endemik dan ia sedia ada, namun ia berada pada tahap terkawal.” Mengulas lanjut, beliau berkata 31,087 kes HFMD dilaporkan di seluruh negara dari Januari hingga 14 Julai lepas berbanding hanya 21,841 kes dalam tempoh sama pada 2017. Ujarnya lagi, ibu bapa  kanak-kanak yang mempunyai gejala HFMD adalah dinasihatkan agar tidak membawa anak-anak mereka ke tempat awam atau membenarkan mereka ke pusat-pusat jagaan itu selain memastikan kebersihan semua peralatan dan alat permainan dengan bahan cucian yang sesuai. ",Real
Mahkamah Seksual Kanak-Kanak Akan Dimansuhkan Kerajaan? Hangat diperkatakan di media sosial dakwaan kononnya Kerajaan akan memberhentikan perluasan Mahkamah Jenayah Seksual Terhadap Kanak-Kanak.,Fake
"Kerajaan menyangkal dakwaan kononnya akan memberhentikan perluasan Mahkamah Jenayah Seksual Terhadap Kanak-Kanak. Menteri di Jabatan Perdana Menteri, Datuk Liew Vui Keong berkata, belum ada perbahasan atau soalan mengenai perkara itu dilakukan di Dewan Rakyat setakat ini. Beliau berkata, “Saya belum berbahas, belum menggulung bagi pihak kerajaan dan tidak ingat ada menjawab soalan sedemikian di Parlimen”. ",Real
"Kek Lapis Jenama Apollo Tidak Halal? Tersebar luas sebuah mesej yang dikitar semula, dakwaan kononnya kek lapis jenama Apollo mengandungi lemak babi.",Fake
"Bahagian Hab Halal JAKIM dalam kenyataan memberi penjelasan berkenaan status halal Kek Lapis jenama Apollo ini pernah dibuat oleh JAKIM pada 22 Oktober 2016 dan 15 Februari 2017 yang lalu. Perlu diketahui, Kek Lapis jenama Apollo tersebut merupakan pemegang Sijil Pengesahan Halal Malaysia yang masih sah sehingga ke hari ini. ",Real
"SPRM Membekukan Akaun Derma Untuk Membantu Bayaran Ikat Jamin Bekas PM? SPRM menafikan pihaknya mengarahkan pembekuan sebuah akaun bank yang diwujudkan untuk membantu bayaran ikat jamin bekas Perdana Menteri, Datuk Seri Najib Razak.",Fake
"SPRM menafikan pihaknya mengarahkan pembekuan sebuah akaun bank yang diwujudkan untuk membantu bayaran ikat jamin bekas Perdana Menteri, Datuk Seri Najib Razak. ",Real
"Lambakan Minyak Masak Kitar Semula Di Pasaran? Tersebar luas sebuah mesej yang dikitar semula, yang mendakwa kononnya terdapat lambakan minyak masak kitar semula di pasaran.",Fake
"Kementerian Kesihatan Malaysia (KKM) mengambil maklum laporan dalam beberapa akhbar yang memetik bahawa KKM akan mengarahkan Bahagian Keselamatan dan Kualiti Makanan menjalankan pemeriksaan terhadap minyak masak paket bersubsidi bagi memastikan hanya minyak sawit yang dijual dan bukan minyak masak kitar semula. Pemeriksaan tersebut dilakukan bagi menjamin keselamatan pengguna selain memastikan tiada penipuan penjualan minyak masak kitar semula. Sejak tahun 2015 sehingga kini, KKM telah menjalankan pemeriksaan terhadap kesemua 214 premis pembungkus minyak masak ( ) termasuk minyak masak dalam paket dan mendapati tiada bukti premis-premis tersebut ada memproses atau membungkus minyak masak kitar semula. Hasil pemeriksaan ke atas 33,352 premis outlet makanan juga mendapati kesemua premis tersebut tidak menggunakan minyak masak kitar semula. ",Real
"TNB Menasihatkan Pemilik Kenderaan Dalam Menghadapi Cuaca Panas Ekoran Fenomena El-Nino? Tersebar luas sebuah mesej yang dikitar semula, dakwaan kononnya Tenaga Nasional Berhad (TNB) telah mengeluarkan notis peringatan kepada orang ramai agar membuka cermin kenderaan seluas 30 peratus sekiranya kenderaan mereka berjemur di bawah panas melebihi dua jam.",Fake
"Tenaga Nasional Berhad (TNB) ingin menjelaskan bahawa tiada warga kerjanya mengeluarkan kenyataan yang kini tular di laman sosial menasihatkan pemilik kenderaan mengenai langkah-langkah menghadapi cuaca panas ketika fenomena El Nino. Kenyataan tersebut adalah palsu dan tiada warga kerja TNB seperti yang dinamakan dalam kenyataan berkenaan. Sehubungan itu, orang ramai dinasihatkan supaya mengabaikan kenyataan tersebut. ",Real
Waspada Paket Minuman Mengandungi Dadah,Fake
"Orang ramai adalah dinasihatkan supaya sentiasa berhati-hati mengenai pengambilan produk minuman harian bagi mengelakkan terjebak pembelian produk yang dicampur dengan dadah. Menurut Pengarah Jabatan Siasatan Jenayah Bukit Aman, Dato’ Sri Mohmad Salleh berkata, hasil risikan dan operasi pihaknya yang dijalankan sejak 2 ",Real
Kementerian Kesihatan Mengeluarkan Arahan Menutup Klinik 1Malaysia? Tular di media sosial dakwaan terhadap Kementerian Kesihatan memberi arahan untuk menutup Klinik 1Malaysia (K1M) di seluruh negara.,Fake
"Ketua Pengarahnya, Datuk Dr. Noor Hisham Abdullah berkata, beliau bagaimanapun mengesahkan terdapat rancangan kerajaan untuk menutup beberapa klinik komuniti. Jelasnya, sehingga kini kementerian masih belum memuktamadkan atau memberi arahan penutupan klinik komuniti atau Klinik 1Malaysia. Beliau bekata, “Ini memandangkan proses kaji semula ini masih perlu ‘dimurnikan’ sebelum dimuktamadkan oleh pengurusan tertinggi Kementerian Kesihatan”. ",Real
Menteri Kesihatan Keluarkan Kenyataan Media Mengenai ‘Traditional and Complementary Medicine’? Tular di media sosial dakwaan bahawa Menteri Kesihatan Malaysia telah mengeluarkan kenyataan media rasmi mengenai subjek ‘Traditional and Complementary Medicine’.,Fake
"Menurut kenyataan rasmi Menteri Kesihatan Malaysia, YB Dr Dzulkefly Ahmad : KENYATAAN AKHBAR MENTERI KESIHATAN MALAYSIA  “FUNCTIONAL MEDICINE — INTEGRATING HERBAL MEDICINE INTO THE MAINSTREAM HEALTHCARE — HOLISTIC MEDICAL CARE” Satu Kenyataan Media bertajuk “Functional Medicine — Integrating Herbal Medicine into the Mainstream Healthcare — Holistic Medical Care” dikeluarkan menggunakan kepala surat Kementerian Kesihatan dan nama saya, telah disebarkan di dalam laman media sosial dan dalam masa yang sama telah dilaporkan oleh BERNAMA dan Astro Awani. Kedua-dua media arus perdana tersebut bagaimanapun telah diarahkan supaya mengeluarkan laporan berita berkenaan dari laman web masing-masing. Untuk makluman, kenyataan media berkenaan dikeluarkan tanpa melalui saya mahupun telah mendapat kelulusan pejabat saya. la tidak menggambarkan pandangan serta pemikiran saya mengenai subjek “Traditional and Complementary Medicine (TCM)”. la juga tidak mewakili pendirian Kementerian Kesihatan Malaysia terhadap isu kesepaduan TCM di dalam semua fasiliti kesihatan KKM. Bahagian TCM di KKM bertanggungjawab untuk melibatkan pelbagai pihak berkepentingan dalam bidang perubatan yang diiktiraf oleh Perubatan Melayu Tradisional, Perubatan Tradisional India, Perubatan Tradisional Cina, Homeopati, Kiropraktik, Osteopati dan Amalan Perubatan Islam. Kesemua kegiatan ini tertakluk di bawah Akta Tradisional dan Komplementari 2016, yang memperuntukkan pembentukan Majlis Perubatan Tradisional dan Komplementari (TCM) untuk mengawal selia perkhidmatan perubatan tradisional dan komplementari di Malaysia. ",Real
Waspada Keselamatan Berikutan Hujan Lebat dan Angin Kencang,Fake
"Orang ramai adalah dinasihatkan supaya peka dengan keadaan cuaca serta mengambil langkah berjaga-jaga dengan keadaan hujan lebat dan angin kencang yang boleh menyebabkan rumah rosak dan pokok tumbang. Menurut Pengarah Pusat Operasi Cuaca dan Geofizik Nasional Jabatan Meteorologi Malaysia (MetMalaysia), Dr Mohd Hisham Mohd Anip, orang ramai perlu mengelakkan daripada meletakkan kenderaan atau berada di kawasan banyak pokok, papan tanda (street signboard) dan papan iklan (billboard) kerana ia berkemungkinan tumbang, ketika cuaca buruk. Ujarnya lagi, kejadian hujan lebat dan angin kencang ekoran pembentukan awan kumulonimbus, yang kerap berlaku di di negara beriklim tropika seperti Malaysia, ialah sumber utama pembentukan hujan ribut petir disebabkan arus perolakan yang kuat dalam awan berkenaan. Dr Mohd Hisham berkata selain mengakibatkan hujan lebat dan angin kencang, ia juga kadang-kala boleh menghasilkan hujan air batu. “Orang ramai perlu peka dengan keadaan cuaca ini kerana angin yang dihasikan boleh mencecah 100 kilometer sejam, namun ia (kelajuan angin) ini jarang berlaku.” ",Real
Tuntutan GST Tidak Dapat Dilaksanakan Kerajaan Baharu ?,Fake
"Kementerian Kewangan Malaysia memperjelaskan dakwaan bahawa pihaknya tidak dapat melaksanakan tuntutan balik bayaran input Cukai Barang Dan Perkhidmatan (GST) sepertimana yang tular di media sosial. Menteri Kewangan Lim Guan Eng berkata tuntutan pembayaran balik cukai input bagi Cukai Barang dan Perkhidmatan (GST) yang masih berbaki, tidak dapat dilaksanakan kerana wang yang telah dibayar sebagai pendahuluan tidak dimasukkan ke dalam akaun amanah kerajaan semasa pentadbiran kerajaan sebelum ini. Wang pendahuluan itu sebaliknya dimasukkan ke dalam akaun dana yang disatukan dan dianggap sebagai hasil oleh kerajaan Barisan Nasional. “Wang itu telah digunakan oleh kerajaan terdahulu terlebih dahulu, itu sebabnya (kenapa tuntutan cukai input GST tidak dapat dilaksanakan).” Beliau berkata bayaran yang sepatutnya dibayar balik dalam masa dua minggu itu tertangguh hingga dua tahun. ",Real
