"Program Name","Program Group","Program Description","Program Website URL","Date Started","Date Ended","Program Location","Contact Email","Startup Name","Startup Oneliner","Startup Description","Year Founded","Origin Country","Startup Website URL","Industry 1","Industry 2","Industry 3","Industry 4","Industry 5"
"MAP ASEAN Cohort 2","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 2 in year 2016","Not Available","2016 Mei 02 24:00 PG +08:00","2016 Ogos 02 24:00 PG +08:00","Not Available",map.asean@mymagic.my,dapper&co.,"dapper&co. is a custom shirt company. We allow men to buy superior quality shirts, custom fitted to their individual sizes","dapper&co. is a custom shirt company. We allow men to buy superior quality shirts, custom fitted to their individual sizes, at below RM250. We do this by using our online fitting algorithm and our measurement technology.",2017,Malaysia,http://custom.dappernco.com,E-Commerce,"Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 2","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 2 in year 2016","Not Available","2016 Mei 02 24:00 PG +08:00","2016 Ogos 02 24:00 PG +08:00","Not Available",map.asean@mymagic.my,"Design Make Produce","connects fashion designers to manufactures","Design Make Produce has created an aggregated fashion supply chain platform. 
The company works in the fashion and manufacturing tech space. We provide three main services:
1.     An aggregated and searchable list of manufactures (initially in the ASEAN region).
2.     An online academy
3.     Expert one on one consultants

Design Make Produce helps anyone start their own fashion label. It steps them through, how to start a business, the technical fashion design tasks and connects them to the right people and companies in the supply chain.",2016,Australia,http://www.designmakeproduce.com/,"Lifestyle & Fashion","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 2","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 2 in year 2016","Not Available","2016 Mei 02 24:00 PG +08:00","2016 Ogos 02 24:00 PG +08:00","Not Available",map.asean@mymagic.my,"DingGo Pte Ltd","DingGo is the 'LastMinute.com' of Asia that provide merchants a unique digital opportunity to instantly attract nearby customer","DingGo is the 'LastMinute.com' of Asia. It is a mobile app that will allow merchants a never-before digital opportunity to instantly attract nearby customers to fill last-minute seats or fulfil flash offers and promotions. As a result, it has a great promise to celebrate the spontaneous lifestyles of busy city people without belabouring them to browse or search for great deals nearby.",2016,Singapore,https://youtu.be/ecFaesQWoq4,"Not Available","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 2","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 2 in year 2016","Not Available","2016 Mei 02 24:00 PG +08:00","2016 Ogos 02 24:00 PG +08:00","Not Available",map.asean@mymagic.my,dobybox,"Dobybox provides a 24-hour convenient and hassle-free laundry experience that is enabled by lockers placed at condominiums and office buildings","Dobybox provides a 24-hour convenient and hassle-free laundry experience that is enabled by lockers placed at condominiums and office buildings along with an online ordering and payment system.",2016,Malaysia,https://www.dobybox.com/,"Logistic & Transportation","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 2","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 2 in year 2016","Not Available","2016 Mei 02 24:00 PG +08:00","2016 Ogos 02 24:00 PG +08:00","Not Available",map.asean@mymagic.my,DoYouShoe,"online store that sells trendy multi-functional, modular detachable footwear which will be the first to be sold in parts instead of just pairs","DoYouShoe develops an innovative footwear solution called ShoeBloxx aim to promote spatial creativity and entrepreneurship amongst aspiring youths to become the world's next top designer. https://www.youtube.com/watch?v=6UG8u01oaoY",2017,Malaysia,http://www.doyoushoe.com,"Art & Craft","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 2","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 2 in year 2016","Not Available","2016 Mei 02 24:00 PG +08:00","2016 Ogos 02 24:00 PG +08:00","Not Available",map.asean@mymagic.my,"Eat Cake Today","A platform that enables you ti buy cakes directly from bakers and have it delivered to you","Many people step into their offices daily to discover it is their boss’s, colleague’s or client's birthday. The cakes
are needed on a very last minute basis but options are hard to come by beyond the big players with generic tasting cakes. 

EatCakeToday.com is an orchestrated environment where customers can shop for cafe quality cakes and desserts according to lead time, size preference, flavor choices, favorite baker and dietary needs. Delivery is included within the shortest lead time. No more having to worry if the boss had noticed you stepped out of the office or about getting back that parking spot.",2016,Malaysia,http://www.eatcaketoday.com/,"Food & Beverages","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 2","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 2 in year 2016","Not Available","2016 Mei 02 24:00 PG +08:00","2016 Ogos 02 24:00 PG +08:00","Not Available",map.asean@mymagic.my,"Egg Bun","We build an automated tutor in your pocket","We build an automated tutor in your pocket",2015,"North Korea",http://eggbun-edu.com,Education,"Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 2","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 2 in year 2016","Not Available","2016 Mei 02 24:00 PG +08:00","2016 Ogos 02 24:00 PG +08:00","Not Available",map.asean@mymagic.my,"Enparty Innovation Sdn Bhd","online platform that produces and delivers top quality fresh fruits and snacks sourced from local farmers and manufacturers","ENPARTY aims to provide a premium fruit based desserts menu solution to local food and beverages establishment. Our key products are local fruit flavours gelato such as MusangKing Durian gelato and local dry fruit snacks.","Not Available",Malaysia,http://enparty.com/,"Food & Beverages","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 2","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 2 in year 2016","Not Available","2016 Mei 02 24:00 PG +08:00","2016 Ogos 02 24:00 PG +08:00","Not Available",map.asean@mymagic.my,Fittinger,"Not Available","SuitApp is your free pocket stylist. Mobile app that helps you look stylish and appropriate without spending much time and effort. Receive personalized outfits from real Stylists and smart algorithms immediately. Collect your perfect looks, try them on your avatar to see how they look, play with hair and accessories and buy them online at shops. ",2016,"Russian Federation","http://fittinger.com ",E-Commerce,"Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 2","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 2 in year 2016","Not Available","2016 Mei 02 24:00 PG +08:00","2016 Ogos 02 24:00 PG +08:00","Not Available",map.asean@mymagic.my,Flatpebble.com,"make it easier for consumer to hire service providers for their events and other lifestyle needs","Flatpebble.com makes it easy for consumers to hire service providers for their events and other lifestyle needs by providing them with easy to understand packages, which allow easy price and quality comparison and a safe and secure way to pay.",2013,India,http://www.flatpebble.com/,"Consulting & Services","Media and Entertainment","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 2","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 2 in year 2016","Not Available","2016 Mei 02 24:00 PG +08:00","2016 Ogos 02 24:00 PG +08:00","Not Available",map.asean@mymagic.my,"golazo Football","Social football app.","golazo is a social app for social football games. It helps connects social football teams, players, referees and tournaments to make it easier for people to play and enjoy the beautiful game. We are creating a one stop integrated platform for social football so that Malaysians can easily play football, getting more people to be involved in the sports and creating a healthier sporting society. ",2016,Malaysia,http://www.golazo.com.my,"Sports & Recreation","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 2","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 2 in year 2016","Not Available","2016 Mei 02 24:00 PG +08:00","2016 Ogos 02 24:00 PG +08:00","Not Available",map.asean@mymagic.my,"Got U Catered","Not Available","We Got U Catered is an online marketplace for caterers and all event suppliers. It is a double sided market comprising of Event Hosts and Event Suppliers. 
The benefits of We Got U Catered are:-
1) It enables people to discover, sell and purchase event services on one platform
2) It enables Event Suppliers to have a wider customer reach without incurring massive online investment
3) It enables anyone to monetise their event related skills
 ",2016,Malaysia,http://www.wegotucatered.com,"Consulting & Services","Food & Beverages","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 2","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 2 in year 2016","Not Available","2016 Mei 02 24:00 PG +08:00","2016 Ogos 02 24:00 PG +08:00","Not Available",map.asean@mymagic.my,GoYeppey,"Not Available","Local Pillow is a booking local homestays platform, which all homestays on our site are locally unique and really into nature, thus very authentic for leisure purpose. Every place has it unique points such as in organic farm, in hidden village on the mountain, in the raft, etc. Moreover, all homestays are not listed in any booking website such as Booking.com, Agoda, or Airbnb, so that makes Local Pillow special. With Local Pillow, it is less time-consuming for travelers to find and book local homestay; while homestays can better access to clients and get more sales with better booking methods.","Not Available",Thailand,https://www.youtube.com/watch?v=NrPcIFqvRWc,"Travel & Tourism","Not Available","Not Available","Not Available","Not Available"
"MAP ASEAN Cohort 2","MaGIC Accelerator Program ASEAN","MaGIC Accelerator Program ASEAN Cohort 2 in year 2016","Not Available","2016 Mei 02 24:00 PG +08:00","2016 Ogos 02 24:00 PG +08:00","Not Available",map.asean@mymagic.my,"Happy Bunch","online flower delivery service that offers one specially curated bunch a day at an affordable price with free same day delivery","Happy Bunch is about delivering happiness all over the Klang Valley in the simplest, most affordable and awesome way.

We curate one bunch of flowers daily using our signature rustic wrap for RM42 (including delivery) so people all over Klang Valley can now send flowers for every reason or no reason at all. The magic of ""just because flowers"" have changed the floral landscape completely as people now no longer need a special occasion or reason to send flowers, but send them ""just because"". Spreading smiles & happiness all over Klang Valley have never been easier or more affordable!",2014,Malaysia,http://www.happybunch.com.my,E-Commerce,"Not Available","Not Available","Not Available","Not Available"
